Time,直调负荷,联络线,风电,光伏,竞价空间,实时价格,直调负荷_day_ahead,联络线_day_ahead,风电_day_ahead,光伏_day_ahead,竞价空间_day_ahead,日前价格,价差,价差tag
2024-11-03 22:00:00,62760.336,21286.4975,7991.355,-9.76,33492.243500000004,726.75,61676.3,21449.75,11947.05,0.0,28279.5,453.74,-273.01,0
2024-11-03 23:00:00,58596.06075,19275.5915,11821.0475,-9.5475,27508.969249999995,527.22,58262.37,19120.5,13918.69,0.0,25223.18,321.43,-205.79000000000002,0
2024-11-04 00:00:00,55482.502,16696.85725,14422.755,-9.345,24372.234750000003,328.64,55065.1,16627.0,15738.0475,0.0,22700.0524999999,153.8,-174.83999999999997,0
2024-11-04 01:00:00,53905.68625,16639.38775,16291.9325,0.0,20974.365999999995,26.42,54045.045,16629.75,17558.2925,0.0,19857.0025,-80.0,-106.42,0
2024-11-04 02:00:00,52756.48525,16663.5415,17589.4725,-9.45,18512.92125,-80.0,52901.66,16627.0,18923.49,0.0,17351.17,-80.0,0.0,1
2024-11-04 03:00:00,52056.5635,16622.3405,18439.4525,-9.4825,17004.252999999997,-80.0,52077.85,16627.0,19944.985,0.0,15505.8649999999,-80.0,0.0,1
2024-11-04 04:00:00,51964.47175,16756.64475,19315.425,-9.385,15901.786999999998,-80.0,51728.8625,16627.0,20667.015,0.0,14434.8475,-80.0,0.0,1
2024-11-04 05:00:00,52765.26425,16623.535,19775.0375,-9.2825,16375.974250000005,-80.0,52733.4375,16627.0,21018.0225,0.0,15088.415,-80.0,0.0,1
2024-11-04 06:00:00,55734.7005,17786.737,20243.9975,-9.395,17713.360999999997,-80.0,55879.685,17761.75,20896.165,0.155,17221.6149999999,-80.0,0.0,1
2024-11-04 07:00:00,61189.50675,19684.80475,20592.9,164.275,20747.527,100.97,60970.37,19675.0,20324.0825,205.595,20765.6925,36.91,-64.06,0
2024-11-04 08:00:00,63585.585,20815.666,19794.3725,1882.655,21092.891499999994,1.15,61721.125,20836.25,19490.9725,2265.7675,19128.135,-45.37,-46.519999999999996,0
2024-11-04 09:00:00,63061.87875,21524.48175,19414.8075,5180.185,16942.404500000004,-6.93,58369.025,22359.5,18569.2275,5850.37,11589.9275,-80.0,-73.07,0
2024-11-04 10:00:00,58050.636,20455.56725,15042.8525,6509.8925,16042.323749999998,-80.0,54998.1925,22524.75,17786.2925,8682.5,6004.64999999999,-100.0,-20.0,0
2024-11-04 11:00:00,54956.046,18552.77325,13061.73,8285.52,15056.022750000004,-80.0,54211.9675,20728.25,16836.8525,10300.925,6345.93999999999,-100.0,-20.0,0
2024-11-04 12:00:00,51568.6115,16417.99625,11652.3325,9016.5675,14481.715250000005,-80.0,51754.195,18403.5,15573.87,10786.6125,6990.21249999999,-100.0,-20.0,0
2024-11-04 13:00:00,48815.41175,15837.24525,8759.0925,8079.055,16140.019,-80.0,49366.4125,17761.5,14168.6225,10407.6675,7028.6225,-100.0,-20.0,0
2024-11-04 14:00:00,54244.56025,16447.5015,10695.46,8027.1525,19074.446250000005,-4.2,53650.6575,18526.25,12851.4125,9043.6225,13229.3725,-100.0,-95.8,0
2024-11-04 15:00:00,59431.79575,18303.365,10979.8,6848.5425,23300.08825,270.76,58251.3025,20324.75,11580.385,6565.98,19780.1874999999,81.92,-188.83999999999997,0
2024-11-04 16:00:00,64416.8755,19059.39275,10474.805,3407.4775,31475.20025,685.84,62973.375,21150.0,10114.7225,3436.88,28271.7725,567.91,-117.93000000000006,0
2024-11-04 17:00:00,68407.15625,20355.92125,9139.685,664.165,38247.385,808.99,67142.8625,22488.0,8614.025,835.155,35205.6825,772.15,-36.84000000000003,0
2024-11-04 18:00:00,70787.201,21105.71375,7712.9225,-11.49,41980.05475,796.5,69820.49,23222.0,7407.5175,20.805,39170.1675,776.39,-20.110000000000014,0
2024-11-04 19:00:00,68227.571,20984.129,6842.185,-9.8775,40411.1345,771.36,68302.0925,23240.0,6434.46,7.5225,38620.11,775.2,3.840000000000032,1
2024-11-04 20:00:00,66474.3975,21222.8465,5887.1975,-9.7675,39374.12100000001,776.41,66372.925,23238.5,5580.415,1.37,37552.64,775.2,-1.2099999999999227,0
2024-11-04 21:00:00,65432.93975,20093.73625,4849.3175,-9.7425,40499.6285,781.45,65250.815,22169.75,4884.715,0.0,38196.35,775.2,-6.25,0
2024-11-04 22:00:00,64222.82,19368.436,4420.105,-9.7925,40444.0715,773.67,63993.125,21446.75,4271.045,0.0,38275.33,775.2,1.5300000000000864,1
2024-11-04 23:00:00,60726.4365,17534.65575,4052.515,-9.71,39148.975750000005,776.96,60679.12,19125.75,3768.07,0.0,37785.3,775.2,-1.759999999999991,0
2024-11-05 00:00:00,57541.94125,16476.60425,3705.3875,-9.5075,37369.457,775.24,57391.795,16627.0,3368.7325,0.0,37396.0625,772.5,-2.740000000000009,0
2024-11-05 01:00:00,53905.68625,16639.38775,16291.9325,0.0,20974.365999999995,410.14,55876.56,16629.75,2788.61,0.0,36458.2,430.36,20.220000000000027,1
2024-11-05 02:00:00,52756.48525,16663.5415,17589.4725,-9.45,18512.92125,392.7,54730.4475,16627.0,2485.195,0.0,35618.2525,405.98,13.28000000000003,1
2024-11-05 03:00:00,52056.5635,16622.3405,18439.4525,-9.4825,17004.252999999997,385.09,53809.455,16627.0,2285.29,0.0,34897.165,399.48,14.390000000000043,1
2024-11-05 04:00:00,51964.47175,16756.64475,19315.425,-9.385,15901.786999999998,391.54,53500.2525,16627.0,2148.5025,0.0,34724.75,399.47,7.930000000000007,1
2024-11-05 05:00:00,52765.26425,16623.535,19775.0375,-9.2825,16375.974250000005,422.27,54646.5025,16627.0,2047.6825,0.0,35971.82,422.45,0.18000000000000682,1
2024-11-05 06:00:00,55734.7005,17786.737,20243.9975,-9.395,17713.360999999997,482.11,57700.76,17761.75,1914.1925,0.3,38024.5175,477.52,-4.590000000000032,0
2024-11-05 07:00:00,61189.50675,19684.80475,20592.9,164.275,20747.527,507.59,62045.4375,19675.0,1742.2975,188.9725,40439.1674999999,610.12,102.53000000000003,1
2024-11-05 08:00:00,63585.585,20815.666,19794.3725,1882.655,21092.891499999994,494.43,63188.47,20836.25,1541.555,2279.72,38530.945,475.56,-18.870000000000005,0
2024-11-05 09:00:00,63061.87875,21524.48175,19414.8075,5180.185,16942.404500000004,306.99,60000.2075,22359.5,1334.98,6132.55,30173.1774999999,314.49,7.5,1
2024-11-05 10:00:00,58050.636,20455.56725,15042.8525,6509.8925,16042.323749999998,56.62,55194.4675,22524.75,1202.31,9281.4325,22185.975,145.96,89.34,1
2024-11-05 11:00:00,54956.046,18552.77325,13061.73,8285.52,15056.022750000004,36.84,53290.8025,20728.25,1254.4025,11072.9725,20235.1774999999,89.07,52.22999999999999,1
2024-11-05 12:00:00,51568.6115,16417.99625,11652.3325,9016.5675,14481.715250000005,25.33,50450.095,18403.5,1447.4425,11707.4,18891.7525,89.75,64.42,1
2024-11-05 13:00:00,48815.41175,15837.24525,8759.0925,8079.055,16140.019,-80.0,47335.3925,17761.5,1682.1425,11456.0175,16435.7325,-17.61,62.39,1
2024-11-05 14:00:00,54244.56025,16447.5015,10695.46,8027.1525,19074.446250000005,84.68,51348.535,18526.25,1903.8375,10270.435,20648.0125,108.04,23.36,1
2024-11-05 15:00:00,59431.79575,18303.365,10979.8,6848.5425,23300.08825,181.81,55318.7875,20324.75,2041.8475,7818.7575,25133.4324999999,198.21,16.400000000000006,1
2024-11-05 16:00:00,64416.8755,19059.39275,10474.805,3407.4775,31475.20025,322.52,61349.8325,21150.0,2045.6925,4198.0,33956.14,359.73,37.210000000000036,1
2024-11-05 17:00:00,68407.15625,20355.92125,9139.685,664.165,38247.385,437.91,67599.42,22488.0,2054.9925,971.14,42085.2875,457.28,19.369999999999948,1
2024-11-05 18:00:00,70787.201,21105.71375,7712.9225,-11.49,41980.05475,464.94,70932.535,23222.0,2154.68,15.47,45540.385,467.83,2.8899999999999864,1
2024-11-05 19:00:00,68227.571,20984.129,6842.185,-9.8775,40411.1345,446.45,68733.205,23240.0,2260.09,3.29,43229.825,457.29,10.840000000000032,1
2024-11-05 20:00:00,66474.3975,21222.8465,5887.1975,-9.7675,39374.12100000001,434.35,67075.6925,23238.5,2339.7875,0.4075,41496.9975,453.8,19.44999999999999,1
2024-11-05 21:00:00,65432.93975,20093.73625,4849.3175,-9.7425,40499.6285,426.87,65703.65,22169.75,2363.19,0.0,41170.7099999999,455.73,28.860000000000014,1
2024-11-05 22:00:00,64222.82,19368.436,4420.105,-9.7925,40444.0715,424.15,64691.24,21446.75,2323.365,0.0,40921.125,454.88,30.730000000000018,1
2024-11-05 23:00:00,60726.4365,17534.65575,4052.515,-9.71,39148.975750000005,429.77,61265.6925,19125.75,2262.005,0.0,39877.9375,454.96,25.189999999999998,1
2024-11-06 00:00:00,57541.94125,16476.60425,3705.3875,-9.5075,37369.457,436.6,58283.9425,16627.0,2196.1325,0.0,39460.81,449.29,12.689999999999998,1
2024-11-06 01:00:00,56912.16775,17435.60225,1826.95,0.0,37649.6155,488.29,56113.2025,17389.0,2197.1975,0.0,36527.005,475.29,-13.0,0
2024-11-06 02:00:00,55795.819,17369.778,1767.965,-9.1475,36667.22350000001,475.39,55046.9575,17387.0,2130.735,0.0,35529.2224999999,459.61,-15.779999999999973,0
2024-11-06 03:00:00,54946.914,17465.079,1259.9,-9.225,36231.15999999999,468.83,54288.7375,17387.0,2052.1075,0.0,34849.63,439.22,-29.609999999999957,0
2024-11-06 04:00:00,54690.28425,17392.01825,974.765,-9.2825,36332.7835,468.56,54052.25,17387.0,1986.2925,0.0,34678.9575,445.51,-23.05000000000001,0
2024-11-06 05:00:00,55737.3415,17348.53025,831.6175,-9.32,37566.51375,482.55,54998.5475,17387.0,1951.72,0.0,35659.8275,471.07,-11.480000000000018,0
2024-11-06 06:00:00,58986.6355,18461.96825,817.895,-9.2125,39715.98475,504.7,58255.135,18403.25,1935.4425,1.235,37915.2075,493.31,-11.389999999999986,0
2024-11-06 07:00:00,64541.26025,20138.8085,827.88,145.8925,43428.67925,543.68,63662.515,20114.5,1920.345,203.3175,41424.3525,523.28,-20.399999999999977,0
2024-11-06 08:00:00,64773.1635,21328.20175,927.8625,2862.83,39654.26925,517.11,63960.2025,21271.25,1845.6,2372.2,38471.1525,498.06,-19.05000000000001,0
2024-11-06 09:00:00,61114.53225,22830.268,891.1475,7202.95,30190.16675,350.38,59386.53,22858.5,1626.9025,6287.785,28613.3425,290.62,-59.75999999999999,0
2024-11-06 10:00:00,55887.69975,23207.0475,501.21,10326.1475,21853.29475,103.56,53599.98,23012.75,1308.9275,9435.075,19843.2275,-61.46,-165.02,0
2024-11-06 11:00:00,53847.56125,21282.23325,357.59,12027.4925,20180.2455,118.03,51869.1975,21254.75,1012.385,11219.5525,18382.51,-100.0,-218.03,0
2024-11-06 12:00:00,50390.3645,19150.727,459.255,12633.105,18147.277500000004,41.15,49342.175,19114.5,827.825,11838.58,17561.27,-89.73,-130.88,0
2024-11-06 13:00:00,47585.72425,18642.24225,739.845,10874.395,17329.242,-77.7,46776.2475,18449.25,734.08,11535.1575,16057.7599999999,-100.0,-22.299999999999997,0
2024-11-06 14:00:00,52612.5085,19228.9595,955.885,9929.09,22498.574,92.13,51443.945,19023.5,699.9225,10259.895,21460.6275,53.05,-39.08,0
2024-11-06 15:00:00,57236.6825,20786.0615,1046.42,8343.485,27060.716,277.0,56656.325,20840.0,702.815,7748.1675,27365.3424999999,274.15,-2.8500000000000227,0
2024-11-06 16:00:00,63010.14075,21791.623,1114.6675,4540.115,35563.73525,427.14,62397.315,21788.25,753.8275,4121.64,35733.5975,456.29,29.150000000000034,1
2024-11-06 17:00:00,68637.7285,22960.2135,1293.1525,737.785,43646.5775,501.79,67824.0325,23009.25,948.3075,921.7575,42944.7175,508.01,6.21999999999997,1
2024-11-06 18:00:00,71281.04875,23604.558,2108.8875,8.255,45559.34825,506.76,70861.125,23659.0,1357.6675,17.975,45826.4825,517.27,10.509999999999991,1
2024-11-06 19:00:00,68961.68,23661.62725,3411.59,-10.025,41898.48774999999,491.85,68307.6025,23662.0,2000.3025,4.535,42640.7649999999,504.59,12.739999999999952,1
2024-11-06 20:00:00,67397.9675,23721.274,4429.22,-10.155,39257.62849999999,473.08,66605.595,23660.0,2831.2975,0.4975,40113.8,486.9,13.819999999999993,1
2024-11-06 21:00:00,66538.45,22623.998,5261.33,-9.8125,38662.9345,465.66,65506.015,22591.0,3734.975,0.0,39180.04,483.43,17.769999999999982,1
2024-11-06 22:00:00,65404.3505,22002.529,6176.805,-9.845,37234.861500000006,450.37,64329.035,21871.0,4527.9025,0.0,37930.1325,471.97,21.600000000000023,1
2024-11-06 23:00:00,61688.7905,19783.6635,6895.125,-9.7275,35019.72950000001,397.42,60801.145,19677.25,5147.4325,0.0,35976.4624999999,431.19,33.76999999999998,1
2024-11-07 00:00:00,58271.25425,17403.7395,7617.1875,-9.4025,33259.72975,366.41,57606.7075,17387.0,5594.72,0.0,34624.9874999999,410.21,43.799999999999955,1
2024-11-07 01:00:00,56582.34875,17061.54825,8106.4475,0.0,31414.353,404.02,56963.2025,17389.0,7781.0875,0.0,31793.1149999999,427.42,23.400000000000034,1
2024-11-07 02:00:00,55382.10375,16813.253,8350.16,-9.3025,30227.99325,386.37,55896.9575,17387.0,7786.9175,0.0,30723.0399999999,417.64,31.269999999999982,1
2024-11-07 03:00:00,54390.65725,17012.006,8248.2025,-9.3675,29139.81625,380.16,55138.7375,17387.0,7624.16,0.0,30127.5775,408.9,28.739999999999952,1
2024-11-07 04:00:00,54249.861,16952.44475,7847.885,-9.3425,29458.87374999999,380.26,54902.25,17387.0,7428.61,0.0,30086.64,410.29,30.03000000000003,1
2024-11-07 05:00:00,55280.4455,16954.43625,7555.7175,-9.51,30779.80175,403.97,55848.5475,17387.0,7317.8075,0.0,31143.74,444.85,40.879999999999995,1
2024-11-07 06:00:00,58454.9085,18239.7245,7379.035,-9.4775,32845.62649999999,479.93,59166.1425,18403.25,7328.7625,1.985,33432.145,499.17,19.24000000000001,1
2024-11-07 07:00:00,63942.60025,20332.5995,7732.035,115.79,35762.17575,515.0,64595.2875,20114.5,7447.57,185.3525,36847.865,522.85,7.850000000000023,1
2024-11-07 08:00:00,65520.7915,21539.07375,8174.25,2267.8025,33539.66525,488.78,65240.3625,21271.25,7371.3025,2158.6625,34439.1475,485.68,-3.099999999999966,0
2024-11-07 09:00:00,63252.35425,23126.4175,7191.1675,6237.895,26696.87425,256.31,61231.98,22858.5,6823.945,5886.9425,25662.5925,217.48,-38.83000000000001,0
2024-11-07 10:00:00,58135.432,23091.16725,5372.6925,9405.0575,20266.51475,-54.21,56389.5575,23012.75,5831.29,8973.655,18571.8625,-84.86,-30.65,0
2024-11-07 11:00:00,56092.35425,21120.0445,5646.4875,11115.0625,18210.75975,26.89,54927.045,21254.75,5253.6425,10767.565,17651.0874999999,-100.0,-126.89,0
2024-11-07 12:00:00,53026.4415,18255.23525,5523.8925,11680.515,17566.79875,-21.0,51401.365,19115.5,5047.92,11423.7375,15814.2075,-84.77,-63.769999999999996,0
2024-11-07 13:00:00,50329.27125,17602.72,5325.45,10034.68,17366.421249999996,-77.6,48284.6475,18473.5,4715.0025,11118.7225,13977.4225,-94.87,-17.27000000000001,0
2024-11-07 14:00:00,55422.193,18522.09875,5183.48,9831.14,21885.47425,143.94,52838.565,19090.5,4340.5175,9785.7675,19621.78,54.03,-89.91,0
2024-11-07 15:00:00,59793.121,20646.90625,5174.6525,7307.7325,26663.829750000004,281.75,57509.585,20840.0,4083.975,7241.395,25344.215,257.22,-24.529999999999973,0
2024-11-07 16:00:00,64815.379,21749.45,4930.63,3708.76,34426.539000000004,474.64,63300.9325,21788.25,4016.1975,3767.305,33729.18,470.66,-3.9799999999999613,0
2024-11-07 17:00:00,69124.681,23054.2145,4839.055,571.335,40660.0765,519.34,68136.8675,23009.75,4413.0375,882.5225,39831.5574999999,522.14,2.7999999999999545,1
2024-11-07 18:00:00,71156.35,23853.6675,6386.575,-12.2075,40928.31500000001,518.22,71119.455,23659.0,5498.1975,54.5275,41907.73,528.08,9.860000000000014,1
2024-11-07 19:00:00,68557.3075,23908.4565,8535.2075,-9.845,36123.48849999999,479.73,69189.6775,23662.0,6945.91,12.375,38569.3925,515.42,35.68999999999994,1
2024-11-07 20:00:00,67104.531,23981.54525,9589.085,-9.93,33543.83075000001,404.76,67565.4775,23660.0,8269.0625,0.0,35636.4149999999,467.95,63.19,1
2024-11-07 21:00:00,66364.03775,22949.15175,10218.9425,-9.8925,33205.836,400.03,66749.9175,22591.0,9180.3225,0.0,34978.5949999999,462.06,62.03000000000003,1
2024-11-07 22:00:00,65262.47075,22177.44325,10499.3475,-9.82,32595.5,395.11,65620.84,21871.0,9579.8225,0.0,34170.0174999999,445.62,50.50999999999999,1
2024-11-07 23:00:00,61665.47825,19698.69175,10059.065,-9.66,31917.3815,372.55,62067.6575,19677.25,9579.1525,0.0,32811.255,410.1,37.55000000000001,1
2024-11-08 00:00:00,58335.9905,16823.812,9584.2125,-9.3225,31937.28849999999,363.65,58750.2725,17387.0,9316.345,0.0,32046.9274999999,411.26,47.610000000000014,1
2024-11-08 01:00:00,56696.90375,16892.0005,8871.86,0.0,30933.04325,316.27,56654.8625,16860.0,8810.805,0.0,30984.0575,351.35,35.08000000000004,1
2024-11-08 02:00:00,55602.8165,16847.3785,7987.9375,-9.37,30776.8705,315.41,55410.8125,16858.0,8046.9525,0.0,30505.86,343.4,27.989999999999952,1
2024-11-08 03:00:00,54757.39075,16869.304,7075.6925,-9.315,30821.70925,318.72,54524.9,16858.0,7264.5475,0.0,30402.3525,341.25,22.529999999999973,1
2024-11-08 04:00:00,54528.3095,16973.03225,6201.7025,-9.4375,31363.01225,344.67,54411.805,16858.0,6594.8925,0.0,30958.9125,359.56,14.889999999999986,1
2024-11-08 05:00:00,55463.72175,16868.996,5792.99,-9.345,32811.08075,387.07,55523.91,16858.0,6055.15,0.0,32610.76,390.22,3.150000000000034,1
2024-11-08 06:00:00,58740.8855,18159.83275,5915.54,-9.3975,34674.91024999999,404.54,58958.0425,18156.0,5739.6425,1.0925,35061.3075,407.91,3.3700000000000045,1
2024-11-08 07:00:00,64465.48625,20460.64425,5938.4375,58.8675,38007.537,425.66,64394.61,20336.75,5633.0375,127.54,38297.2825,426.88,1.2199999999999704,1
2024-11-08 08:00:00,67163.181,21542.98275,5661.78,1715.7675,38242.65075,424.22,66477.53,21499.5,5408.4275,1524.7425,38044.86,426.94,2.7199999999999704,1
2024-11-08 09:00:00,65762.47375,23118.52475,4734.5025,5152.4875,32756.959000000006,374.53,64472.2,23039.25,4839.5325,4245.52,32347.8974999999,390.44,15.910000000000025,1
2024-11-08 10:00:00,60987.30625,23166.05675,3972.875,8207.185,25641.189500000008,197.31,60702.035,23070.5,4060.9575,6715.7775,26854.8,291.64,94.32999999999998,1
2024-11-08 11:00:00,58257.908,20957.90325,4698.0875,9869.8975,22732.019750000007,142.26,59452.3525,20908.0,3623.595,8327.875,26592.8825,303.77,161.51,1
2024-11-08 12:00:00,53870.81375,18101.4165,4709.945,10696.2325,20363.219750000004,44.5,55862.4875,18162.5,3453.305,9011.0025,25235.68,289.98,245.48000000000002,1
2024-11-08 13:00:00,50496.5155,17592.7885,3724.0275,10834.86,18344.8395,-89.94,52578.37,17520.5,3256.73,8805.8625,22995.2775,249.01,338.95,1
2024-11-08 14:00:00,56077.02375,18442.3895,3272.7475,9497.275,24864.611750000004,120.83,56991.1175,18507.5,3057.825,7624.5825,27801.21,356.53,235.7,1
2024-11-08 15:00:00,61336.337,20760.58025,3156.655,6829.005,30590.09675,320.03,61029.3425,20605.25,2939.22,5525.85,31959.0225,399.96,79.93,1
2024-11-08 16:00:00,66148.21125,21774.63525,3418.805,3270.455,37684.31599999999,416.75,65129.4375,21722.25,2946.3175,2816.2975,37644.5725,425.4,8.649999999999977,1
2024-11-08 17:00:00,69312.66025,22995.80825,3841.3075,480.9875,41994.55699999999,429.3,68917.49,23039.5,3225.2475,633.8075,42018.935,444.43,15.129999999999995,1
2024-11-08 18:00:00,71020.095,23987.0395,4611.8625,-9.1775,42430.3705,432.36,71362.6,23892.25,3864.395,12.375,43593.58,460.86,28.5,1
2024-11-08 19:00:00,68331.6175,24001.90025,5325.425,-10.035,39014.32725,416.35,69155.8975,23882.0,4655.9275,2.075,40615.895,443.43,27.079999999999984,1
2024-11-08 20:00:00,66737.892,23872.339,5691.8775,-10.145,37183.8205,399.12,67555.0775,23879.0,5341.21,0.0,38334.8675,416.92,17.80000000000001,1
2024-11-08 21:00:00,66051.9215,22767.1825,6639.6025,-10.015,36655.1515,404.56,66699.9175,22810.0,5815.53,0.0,38074.3875,414.87,10.310000000000002,1
2024-11-08 22:00:00,65555.056,22071.70625,7248.9225,-10.0875,36244.51475,401.15,65604.325,22090.0,6007.6225,0.0,37506.7025,411.88,10.730000000000018,1
2024-11-08 23:00:00,62486.018,19677.51975,6749.4475,-9.8025,36068.85324999999,397.46,62017.6575,19610.25,5992.15,0.0,36415.2575,403.51,6.050000000000011,1
2024-11-09 00:00:00,59039.2065,16829.301,6480.485,-9.5775,35738.998,397.66,58594.8925,16856.0,5773.68,0.0,35965.2125,402.32,4.659999999999968,1
2024-11-09 01:00:00,57125.49025,16904.2655,6346.4,0.0,33874.82475,316.66,56296.35,16860.0,6301.855,0.0,33134.4949999999,305.65,-11.010000000000048,0
2024-11-09 02:00:00,55850.04425,16897.074,6004.7425,-9.655,32957.88275,311.1,55218.975,16858.0,5769.3375,0.0,32591.6374999999,304.44,-6.660000000000025,0
2024-11-09 03:00:00,54948.92425,16936.7695,5471.11,-9.545,32550.58975,309.75,54272.9925,16858.0,5250.1075,0.0,32164.885,303.48,-6.269999999999982,0
2024-11-09 04:00:00,54645.47125,16971.121,5006.1325,-9.6625,32677.88025,311.2,54010.2175,16858.0,4818.56,0.0,32333.6574999999,305.83,-5.3700000000000045,0
2024-11-09 05:00:00,55463.16125,16945.927,4687.8925,-9.6675,33839.00925,326.73,55240.7975,16858.0,4515.9375,0.0,33866.86,323.78,-2.9500000000000455,0
2024-11-09 06:00:00,57918.4535,18282.88575,4337.18,-9.625,35308.01275,366.81,57524.1825,18156.0,4363.9975,0.4,35003.785,342.53,-24.28000000000003,0
2024-11-09 07:00:00,61781.83175,20377.62175,4620.8675,41.1675,36742.175,402.62,62671.6125,20336.75,4320.72,120.375,37893.7675,400.41,-2.2099999999999795,0
2024-11-09 08:00:00,66331.761,21550.38275,4557.165,1195.95,39028.26325,416.07,65195.03,20364.75,4200.7225,1573.255,39056.3025,409.78,-6.2900000000000205,0
2024-11-09 09:00:00,68006.554,23223.06975,4053.1175,3518.6625,37211.70425000001,403.84,63318.9325,21948.25,3779.9825,4411.5725,33179.1275,330.22,-73.61999999999995,0
2024-11-09 10:00:00,65862.51,22958.54075,3047.185,5738.685,34118.09925,328.81,59313.895,23094.5,3208.725,6904.0075,26106.6625,254.63,-74.18,0
2024-11-09 11:00:00,65024.7155,20846.31,2797.785,6682.1,34698.52049999999,367.17,58574.61,20935.75,3035.32,8364.29,26239.25,265.69,-101.48000000000002,0
2024-11-09 12:00:00,63235.75625,18066.57925,3081.3975,6630.6175,35457.162,411.95,55918.07,19220.5,3206.395,8781.645,24709.53,256.8,-155.14999999999998,0
2024-11-09 13:00:00,62142.0995,17625.084,3207.305,6089.2125,35220.49799999999,418.84,53495.005,17480.75,3409.935,8303.99,24300.3299999999,221.43,-197.40999999999997,0
2024-11-09 14:00:00,66608.2225,18381.668,3175.8075,4257.3275,40793.4195,444.17,58424.7025,18544.0,3652.4425,6895.7025,29332.5575,299.04,-145.13,0
2024-11-09 15:00:00,68747.52,20524.75775,2736.2,2779.0675,42707.494750000005,474.85,62431.8325,20432.75,3908.62,4722.0375,33368.4249999999,357.63,-117.22000000000003,0
2024-11-09 16:00:00,69019.0525,21692.43225,2506.82,1308.7325,43511.06775000001,480.64,65813.0925,21597.0,4078.5,2311.42,37826.1725,415.53,-65.11000000000001,0
2024-11-09 17:00:00,69686.335,23101.1895,2420.8325,222.4,43941.91300000001,443.26,68228.4225,22021.0,4330.4325,524.8175,41352.1725,424.55,-18.70999999999998,0
2024-11-09 18:00:00,71174.9525,23877.175,3037.3975,-12.37,44272.75,458.01,70345.5775,23875.75,4879.9975,7.715,41582.115,425.28,-32.73000000000002,0
2024-11-09 19:00:00,68102.946,23907.6085,4428.63,-10.51,39777.2175,428.71,68002.6825,23882.0,5547.135,1.185,38572.3624999999,392.5,-36.20999999999998,0
2024-11-09 20:00:00,66292.085,23916.90625,5165.345,-10.015,37219.848750000005,380.99,66398.26,23879.0,6126.23,0.0,36393.03,358.23,-22.75999999999999,0
2024-11-09 21:00:00,65402.927,22846.6655,5039.415,-10.19,37527.03650000001,391.76,65624.91,23877.0,6569.315,0.0,35178.595,366.34,-25.420000000000016,0
2024-11-09 22:00:00,64618.519,22146.50725,5131.21,-10.285,37351.08675000001,405.52,64504.8075,22162.0,6809.88,0.0,35532.9275,344.94,-60.579999999999984,0
2024-11-09 23:00:00,61275.22225,19600.2915,5457.4125,-9.91,36227.42825,377.68,60936.89,20673.0,6849.5825,0.0,33414.3074999999,321.17,-56.50999999999999,0
2024-11-10 00:00:00,58049.29675,16863.31175,5702.81,-9.6675,35492.842500000006,364.34,57577.29,16856.0,6631.61,0.0,34089.68,321.46,-42.879999999999995,0
2024-11-10 01:00:00,56209.93225,17122.43275,5846.955,0.0,33240.5445,287.28,55956.3075,17049.0,6383.86,0.0,32523.4475,279.14,-8.139999999999986,0
2024-11-10 02:00:00,54730.9635,17050.9825,5289.485,-9.6125,32400.1085,280.08,54812.01,17047.0,5476.605,0.0,32288.405,279.19,-0.8899999999999864,0
2024-11-10 03:00:00,53858.035,17148.843,4632.7075,-9.67,32086.1545,277.25,53867.5075,17047.0,4567.6175,0.0,32252.89,279.49,2.240000000000009,1
2024-11-10 04:00:00,53579.51275,17109.073,3901.3925,-9.49,32578.537250000005,279.36,53604.1375,17047.0,3741.2025,0.0,32815.935,284.83,5.46999999999997,1
2024-11-10 05:00:00,54198.055,17028.29575,3796.215,-9.585,33383.129250000005,291.82,54494.15,17047.0,3066.3325,0.0,34380.8175,300.51,8.689999999999998,1
2024-11-10 06:00:00,56570.72175,18294.9925,3528.6175,-9.595,34756.70675,301.75,57048.0125,18246.5,2549.195,0.37,36251.9474999999,326.15,24.399999999999977,1
2024-11-10 07:00:00,60071.13925,20383.268,2745.15,37.365,36905.35625,329.57,61397.0775,20296.75,2114.9625,92.195,38893.17,373.07,43.5,1
2024-11-10 08:00:00,64582.324,21441.585,1820.2525,897.775,40422.7115,379.31,64568.28,21449.5,1663.86,1172.0275,40282.8925,399.17,19.860000000000014,1
2024-11-10 09:00:00,66183.02,23058.14275,748.4175,2263.7575,40112.70225,354.3,63887.1625,23002.25,1142.36,3284.9925,36457.56,374.98,20.680000000000007,1
2024-11-10 10:00:00,64630.2435,23174.97225,218.885,3532.6075,37703.77875,359.34,61306.0575,23208.0,734.52,5275.33,32088.2075,340.97,-18.369999999999948,0
2024-11-10 11:00:00,65077.212,20964.59525,208.16,4961.08,38943.37675,410.15,60945.2525,21074.25,556.865,6461.3,32852.8375,374.53,-35.620000000000005,0
2024-11-10 12:00:00,63988.78475,18778.8105,153.145,5383.0375,39673.79175,413.13,58242.465,18804.5,496.0825,6902.845,32039.0375,362.23,-50.89999999999998,0
2024-11-10 13:00:00,62538.655,18369.67825,226.2475,4240.535,39702.19425,405.88,55240.96,18162.5,482.67,6670.605,29925.185,317.78,-88.10000000000002,0
2024-11-10 14:00:00,66300.538,19097.875,335.765,3036.015,43830.883,935.01,59443.985,19068.75,526.185,5602.6975,34246.3525,386.23,-548.78,0
